message,dtTime,userID,user,type,episode
嘿嘿嘿  痴汉笑,275.349,a696a8,a696a8,2,2
发个弹幕表示不亏,275.421,5fba33bd,5fba33bd,2,2
价值2.5的弹幕（滑稽）,275.494,7fccdb47,7fccdb47,2,2
留念,275.599,844f9767,844f9767,2,2
合影,275.738,532bdf14,532bdf14,2,2
2.5,275.98,dccdf90e,dccdf90e,2,2
年度大会员直接用B币付的钱 ,276.117,8245ae74,8245ae74,2,2
我擦爱手艺老爷都有,276.124,b7db714b,b7db714b,2,2
一条两块五的弹幕。。。。。,276.171,93267083,93267083,2,2
好吧,276.205,65cf040,65cf040,2,2
既然花了钱，就要发条弹幕证明我来过,276.218,3db40453,3db40453,2,2
2.5 2.5,276.22,9d2e3331,9d2e3331,2,2
心情不好的今天，用两块五装一回土豪,277.038,931c87e1,931c87e1,2,2
两块五的弹幕,277.458,24bd1ae7,24bd1ae7,2,2
2.5,277.751,d2954da,d2954da,2,2
价值2.5的弹幕,277.952,1b5dd0dc,1b5dd0dc,2,2
有钱人的弹幕,278.119,50ee6c59,50ee6c59,2,2
2.5必须补个弹幕,278.805,821d5f8d,821d5f8d,2,2
溜啦溜啦,279.491,9c005e8a,9c005e8a,2,2
我是孤独的观测者,279.726,c4faa009,c4faa009,2,2
全宇宙都是韩国的为毛讲英文呢（滑稽）,279.736,b517f475,b517f475,2,2
发个弹幕见证当下,279.863,3847245a,3847245a,2,2
全世界都在说英语,279.884,d69ea45d,d69ea45d,2,2
.,280.308,57455ce8,57455ce8,2,2
10级屏蔽咋还这么多,280.481,186916df,186916df,2,2
2.5路过,281.33,f295b9a0,f295b9a0,2,2
嚣张一下,281.767,1b72d313,1b72d313,2,2
富人的微笑，贫困户们,282.446,8173741b,8173741b,2,2
2233,283.258,3ade5c33,3ade5c33,2,2
留下我的足迹,283.388,7b34c484,7b34c484,2,2
5,283.729,26135b74,26135b74,2,2
2.5的弹幕,283.91,94c81073,94c81073,2,2
2.5块的弹幕2333,284.279,4f4957b5,4f4957b5,2,2
五元党的微笑,284.351,bf7ee45c,bf7ee45c,2,2
5元的路过,284.619,d9e6b24c,d9e6b24c,2,2
每个月5B币终于派上用场了,284.749,855a96ac,855a96ac,2,2
我想知道 会不会有人花了5块钱的啊！！！！！！,284.909,2fd694ef,2fd694ef,2,2
先发个弹幕见证一下,285.378,2b9181d7,2b9181d7,2,2
留念,285.382,f65a45a4,f65a45a4,2,2
2.5,286.53,6f77f8f1,6f77f8f1,2,2
嘎嘎嘎,286.583,65cf040,65cf040,2,2
2.5毛的弹幕 纪念一下,287.198,2a329c35,2a329c35,2,2
嚣张,288.422,b945ba1b,b945ba1b,2,2
留下我的足记,288.481,f2cb1b64,f2cb1b64,2,2
终于能发弹幕了  哈哈,288.542,50d4a06f,50d4a06f,2,2
我是会员啦？？？,288.719,4f404179,4f404179,2,2
留个弹幕纪念下我的两块五,289.678,c5533410,c5533410,2,2
消费证明,290.304,dfbaeafe,dfbaeafe,2,2
戴威，罗贵鹏你们在看吗？,290.433,b37fbcf3,b37fbcf3,2,2
。,291.26,239a9b5,239a9b5,2,2
爱手艺啊,292.075,1d9c23a5,1d9c23a5,2,2
2.5,293.767,48b92b7c,48b92b7c,2,2
？,294.229,cb239638,cb239638,2,2
来自年度大会员的微笑,298.558,85fa7639,85fa7639,2,2
略略略,298.62,855fe4ef,855fe4ef,2,2
嚣张,299.349,af47ac31,af47ac31,2,2
年费的嚣张,300.624,3e5872aa,3e5872aa,2,2
会员的力量!,300.846,aa93a2ee,aa93a2ee,2,2
嚣张,301.313,af47ac31,af47ac31,2,2
2.5........................,301.692,cd2d80fa,cd2d80fa,2,2
半个月的B币啊,303.636,49b41de8,49b41de8,2,2
这2.5不知道会不会被骂，哈哈哈,304.163,298449c,298449c,2,2
啧啧啧啧啧,304.705,57f3c644,57f3c644,2,2
嚣张点大家,304.947,d9664005,d9664005,2,2
2.5的狗粮。。。,305.839,9fdd3e71,9fdd3e71,2,2
2·5的弹幕,305.84,db1e8b0f,db1e8b0f,2,2
嚣张,307.153,af47ac31,af47ac31,2,2
一位嚣张的年会路过···,309.242,d3a910ab,d3a910ab,2,2
巨款留言,310.183,bbbecfea,bbbecfea,2,2
爱手艺,310.684,1d9c23a5,1d9c23a5,2,2
既然花了两块五那就凑个弹幕吧,312.091,6939bcc9,6939bcc9,2,2
消费证明,313.402,be6094f1,be6094f1,2,2
3.29买到3.31真不爽,313.448,b7c2d606,b7c2d606,2,2
嚣张,315.033,af47ac31,af47ac31,2,2
两块五,315.05,6d1e19b2,6d1e19b2,2,2
会员的微笑,315.69,d2cd6d73,d2cd6d73,2,2
年费的微笑QwQ,316.798,c97552d5,c97552d5,2,2
盗号的狂笑,320.078,22218b06,22218b06,2,2
年费会员嚣张路过,320.358,d7ac89da,d7ac89da,2,2
嚣张,324.193,af47ac31,af47ac31,2,2
两块五怎能不发个弹幕,324.693,a648dd6a,a648dd6a,2,2
嚣张,327.871,a9ba657,a9ba657,2,2
合影留恋,328.279,e8d7425f,e8d7425f,2,2
嚣张(´இ皿இ｀),328.748,813be1a8,813be1a8,2,2
发个弹幕纪念一下,329.689,bf7fca72,bf7fca72,2,2
5.0元的微笑,330.622,eed98192,eed98192,2,2
我来过！！,330.753,5ea25b16,5ea25b16,2,2
会免的时候忘记看了，只能花两块五来看了,332.651,b071ce11,b071ce11,2,2
为什么我花了五块,333.641,324a185d,324a185d,2,2
五元弹幕，留个纪念,336.058,cf723e84,cf723e84,2,2
五块钱的苦笑,337.614,565a0740,565a0740,2,2
真好哇。五块钱,337.651,928f4f60,928f4f60,2,2
两块五的微笑,341.773,a648dd6a,a648dd6a,2,2
五块钱的微笑,342.018,d7b6042c,d7b6042c,2,2
两块半的微笑,346.481,9e7ce44d,9e7ce44d,2,2
你们就不能讨论下剧情吗,346.867,e9f4e7ed,e9f4e7ed,2,2
孙一峰！,348.278,fd87a974,fd87a974,2,2
嚣张,349.504,24765da2,24765da2,2,2
@孙一峰,350.281,a8d59ab,a8d59ab,2,2
孙一峰永远是我大哥！,350.763,883e8fbf,883e8fbf,2,2
潘安宇,351.056,3ead7634,3ead7634,2,2
留下足迹,355.555,3d3e1621,3d3e1621,2,2
纪念2.5,355.814,d4b15ed7,d4b15ed7,2,2
两块五的微笑,356.3,a1a3a8f2,a1a3a8f2,2,2
我要证明我的存在！！,361.605,1362c26b,1362c26b,2,2
嚣张,365.393,903a85ce,903a85ce,2,2
原来之前说两块五还有五块的都只是在前面5分钟发一发呀,366.89,eac1d9c5,eac1d9c5,2,2
孙一峰的武器,370.467,d6a072e5,d6a072e5,2,2
2.5呀2.5,371.12,a7310d0e,a7310d0e,2,2
来自年费的嚣张微笑:）,371.921,c97552d5,c97552d5,2,2
嚣张,372.851,daf54b8b,daf54b8b,2,2
不发一条弹幕对不起自己的感觉,373.619,a09e6aec,a09e6aec,2,2
嚣张,373.802,d4b15ed7,d4b15ed7,2,2
就几块钱没完没了?,373.958,1d52c839,1d52c839,2,2
嚣张,374.061,8fc9f7b0,8fc9f7b0,2,2
.....,374.686,8cd3b87a,8cd3b87a,2,2
嚣张,374.811,215ee93d,215ee93d,2,2
..,375.268,48f09d97,48f09d97,2,2
强戈菲特,376.935,caf41548,caf41548,2,2
都是有钱人说话嚣张点,377.174,5fc3ff22,5fc3ff22,2,2
但不怎么少了,377.959,19b22ad8,19b22ad8,2,2
2.5,378.253,17631110,17631110,2,2
！！！,378.538,9bd66c26,9bd66c26,2,2
2.5的留恋,383.058,b517f475,b517f475,2,2
我不是单指谁，我是说在座的各位都是有钱人,383.181,3dcf119a,3dcf119a,2,2
。。。。。。,383.361,fbc68ad4,fbc68ad4,2,2
呱~,383.87,5ffb532e,5ffb532e,2,2
？？？,385.838,398defea,398defea,2,2
唉花了5块钱，不发个弹幕读不起自己,387.188,aa6afc09,aa6afc09,2,2
来自年费会员的嚣张微笑,390.593,820590f1,820590f1,2,2
两块五,392.934,54df2bc8,54df2bc8,2,2
2.5的微笑,393.291,9ef37617,9ef37617,2,2
反正都是会员低调点(✪ω✪),394.123,2baed11d,2baed11d,2,2
大家都是花了钱的，嚣张一点,418.918,b7be17d7,b7be17d7,2,2
花钱了，嚣张下不过分吧,423.923,da87190f,da87190f,2,2
2.5的弹幕，必须刷,437.194,a17f77f,a17f77f,2,2
嚣张,441.201,367415eb,367415eb,2,2
极其嚣张,445.289,890c24ec,890c24ec,2,2
发条有色了单暮,450.582,b37fbcf3,b37fbcf3,2,2
花了钱必须留下足迹,458.559,21ba6c9d,21ba6c9d,2,2
这是五块,460.313,af47ac31,af47ac31,2,2
嚣张,462.015,7e2608f0,7e2608f0,2,2
五块五块！,462.119,b3471ce0,b3471ce0,2,2
没有两块五我们无法相遇,462.417,58ec2210,58ec2210,2,2
这是两块五,463.026,3d9143ff,3d9143ff,2,2
留下足迹才美丽,463.035,49bdb90,49bdb90,2,2
留下足跡,463.038,85a3f8e7,85a3f8e7,2,2
留下足迹,463.661,ab75489,ab75489,2,2
免费的嚣张~ ~,463.992,c6c5d92f,c6c5d92f,2,2
嚣张的有钱人颜色,463.998,c22ee30b,c22ee30b,2,2
五块钱,464.26,aef7e8d3,aef7e8d3,2,2
年费会员的嚣张！！,464.298,dd780fe9,dd780fe9,2,2
这2.5花出250的感觉,464.34,433fe8cc,433fe8cc,2,2
花了五块，必须留下纪念的东西～,464.35,6680e0d2,6680e0d2,2,2
花钱了留痕迹,464.426,782ba042,782ba042,2,2
五元的弹幕,465.217,1dc83435,1dc83435,2,2
我花钱了，懂我意思吧,465.66,82e528d0,82e528d0,2,2
发个友善的弹幕见证当下,465.779,a450a509,a450a509,2,2
2.5,465.906,9bd229c7,9bd229c7,2,2
2.5,466.373,bc45b18c,bc45b18c,2,2
来人，给公子灌奶,466.558,cb648691,cb648691,2,2
此时一位年费会员路过,466.986,ce81c884,ce81c884,2,2
年费的嚣张,467.432,85d7ccff,85d7ccff,2,2
留个足迹,467.745,fe86adc0,fe86adc0,2,2
这难道不是免费的电影？,467.778,9dc69e01,9dc69e01,2,2
这是五块,468.004,7b274827,7b274827,2,2
花了五块,468.118,5bb9734f,5bb9734f,2,2
恕我直言，在座各位都是有品位的人,468.201,c9fdc778,c9fdc778,2,2
花了钱就要留下足迹,468.625,cc796ef1,cc796ef1,2,2
1,468.941,cf83788e,cf83788e,2,2
FaQ,470.563,673d16d8,673d16d8,2,2
年费会员的嚣张！,471.552,dd780fe9,dd780fe9,2,2
5元的纪念,471.594,5a649a44,5a649a44,2,2
留下点东西,471.808,7a0c9a9b,7a0c9a9b,2,2
嚣张,474.422,ae0cd6f3,ae0cd6f3,2,2
带着年会的嚣张留下足迹,475.598,fe86adc0,fe86adc0,2,2
让世界感受痛楚,479.359,21a9311e,21a9311e,2,2
来来来，大家都嚣张点,479.726,310968a4,310968a4,2,2
念作静,480.702,b6879a60,b6879a60,2,2
留下5元的痕迹,480.706,f0e13ffe,f0e13ffe,2,2
2.5的微笑,484.518,15cef611,15cef611,2,2
来自年费的微笑,485.13,c668b6e1,c668b6e1,2,2
这是五块钱,486.078,6c18bf11,6c18bf11,2,2
都讲到亚瑟了，还在秀nmb的会员,486.613,fd150f36,fd150f36,2,2
我的5毛钱啊,487.772,e9ff56c8,e9ff56c8,2,2
留下2.5的足迹,487.931,5883887e,5883887e,2,2
这辈子没没充钱过吗,488.133,fd150f36,fd150f36,2,2
一群土鳖，污染弹幕环境,489.933,fd150f36,fd150f36,2,2
這是一條兩塊五的彈幕,492.379,fc7159c4,fc7159c4,2,2
这是两块五,493.6,855fe4ef,855fe4ef,2,2
年费会员留下足迹,494.212,87a1f3ae,87a1f3ae,2,2
年费一时爽 ，一直年费一直爽,501.459,93267083,93267083,2,2
富有,508.922,5068afa1,5068afa1,2,2
呵呵,509.115,db1e8b0f,db1e8b0f,2,2
五块也就是个饮料钱,510.889,480e1d3f,480e1d3f,2,2
。。。。。。。。。。。。。。退钱,511.239,aa307de5,aa307de5,2,2
五块钱啊,512.803,5bb71bea,5bb71bea,2,2
付费的微笑,520.68,65882394,65882394,2,2
前面复联那个！这是dc！！！,521.249,cbfa25ff,cbfa25ff,2,2
23333,522.496,58c2a650,58c2a650,2,2
牧。。牧尘?,522.594,f1f74ae6,f1f74ae6,2,2
发现没有两块五了,530.304,359a2af4,359a2af4,2,2
5块钱呢,533.044,359a2af4,359a2af4,2,2
留念,536.149,58c2a650,58c2a650,2,2
sa ni a,539.136,f8c002b9,f8c002b9,2,2
五分钟之后就没了,540.368,359a2af4,359a2af4,2,2
嚣张的弹幕呢,540.54,3213d468,3213d468,2,2
喔欧,541.781,58c2a650,58c2a650,2,2
留念,545.792,3ab47c57,3ab47c57,2,2
有意思吗，你说你有钱没钱的又看不到,548.833,3c3f65b9,3c3f65b9,2,2
.............,551.377,f06282ee,f06282ee,2,2
嚣张的微笑,552.513,4996cdfd,4996cdfd,2,2
嘤嘤嘤,552.798,8e03556d,8e03556d,2,2
纪念,553.609,c0b1356b,c0b1356b,2,2
嚣张2.5,554.914,360e7a2e,360e7a2e,2,2
喵,555.5,5de8932e,5de8932e,2,2
，,555.757,733bf246,733bf246,2,2
我肥载酒留下2.5的弹幕,556.774,e4f17b0b,e4f17b0b,2,2
花了我2.5的一定要评论一下。,557.64,fc9ddf7f,fc9ddf7f,2,2
2.5,558.739,527b06d4,527b06d4,2,2
5块钱QAQ,559.158,2321d6e5,2321d6e5,2,2
完结撒花,559.35,53566463,53566463,2,2
大家都是付了钱的，说话嚣张点,559.759,4e962717,4e962717,2,2
.,560,9bea176c,9bea176c,2,2
钞能力的微笑(*￣︶￣),560.487,518d01ba,518d01ba,2,2
2.5,560.607,dd4d0f64,dd4d0f64,2,2
不想发了  想认真看电影,560.992,ba04786f,ba04786f,2,2
。。。,561.034,bb689406,bb689406,2,2
流下我的印记,561.399,63253b2c,63253b2c,2,2
还以为有会员就不用花钱了，开了年费居然要，不过幸亏送了5B币，,562.089,ff2425b,ff2425b,2,2
没钱了,562.711,e641c012,e641c012,2,2
你们别发了 求求你们别炫富了,562.758,6cb2b92a,6cb2b92a,2,2
2.5的微笑,564.547,c8e124d2,c8e124d2,2,2
我本富人，无限猖狂,564.843,2f22681,2f22681,2,2
两次2.5了上次没看完，难受,565.091,563ebff8,563ebff8,2,2
2.5,565.31,1b7fb7e,1b7fb7e,2,2
2.5的弹幕,565.99,320a676c,320a676c,2,2
2.5一定要发一个弹幕,566.854,38ba1295,38ba1295,2,2
哈哈哈哈,567.145,d9a4aaf4,d9a4aaf4,2,2
花钱的痕迹,568.938,95f47ac0,95f47ac0,2,2
真的，别再发什么2.5了什么年费嚣张了,569.249,3c3f65b9,3c3f65b9,2,2
2.5块钱的微笑,573.585,8c45ca69,8c45ca69,2,2
年度大老爷表示，没要钱啊...,574.731,918bd83b,918bd83b,2,2
留下印记,574.828,1aac7832,1aac7832,2,2
2.5的微笑,575.561,f69031c6,f69031c6,2,2
五块,576.084,5c997d88,5c997d88,2,2
花了2.5  发个嚣张的弹幕,577.25,fdc0f495,fdc0f495,2,2
发个弹幕压压钱包,578.203,ac77a6d3,ac77a6d3,2,2
来自2.5的弹幕,580.546,c88e666b,c88e666b,2,2
火星咖啡来一杯,580.905,620478a8,620478a8,2,2
2块5路过,581.237,644848a9,644848a9,2,2
？,581.845,2a7c68b4,2a7c68b4,2,2
2.5元，年度大会员路过,582.925,9dfa59c9,9dfa59c9,2,2
2.5,585.722,1b8f6669,1b8f6669,2,2
2.5纪念一下,592.562,1b8f6669,1b8f6669,2,2
来了,594.623,fea92e1,fea92e1,2,2
来了,595.427,3d1dbdb4,3d1dbdb4,2,2
2.5,596.025,46675ab3,46675ab3,2,2
恭喜各位已经进入富人区,600.511,17a40273,17a40273,2,2
醉玄刀到此一游,604.322,796da03c,796da03c,2,2
2.5的微笑,609.856,94bd7f95,94bd7f95,2,2
一直发花钱的脑子让屁崩了？,610.498,4b02fa6d,4b02fa6d,2,2
发个弹幕感觉不亏,636.395,2abb8f17,2abb8f17,2,2
合影,639.786,92e22481,92e22481,2,2
发个弹幕见证一下我花钱了,642.999,14540eb1,14540eb1,2,2
弹幕合影,649.809,7ced62db,7ced62db,2,2
合影,651.168,f0b49a6,f0b49a6,2,2
合影,653.738,92e22481,92e22481,2,2
合影,654.636,492e3b6c,492e3b6c,2,2
合影,654.912,24765da2,24765da2,2,2
合影,657.335,e9fed1d7,e9fed1d7,2,2
合影,660.178,18f0fed1,18f0fed1,2,2
合影,660.385,b4a7d2ed,b4a7d2ed,2,2
孙   一    峰,667.346,d6a072e5,d6a072e5,2,2
是你袁华！！,668.21,320a676c,320a676c,2,2
孙    一        峰,670.834,3f39472b,3f39472b,2,2
来了,671.254,e3f9496f,e3f9496f,2,2
发个友善的弹幕,673.29,da3c20a4,da3c20a4,2,2
证明一下  2.5,677.159,33c705e3,33c705e3,2,2
留念一波,680.682,5d20e94d,5d20e94d,2,2
证明花钱了,682.869,d9b9acfc,d9b9acfc,2,2
都十一分钟了还在刷什么花了多少多少钱看，有病？五块钱很优越？,684.539,e98f9c4e,e98f9c4e,2,2
这是一条价值2.5B币的弹幕,685.15,3c7e975,3c7e975,2,2
毕竟花了钱,685.824,58c2a650,58c2a650,2,2
有谁还记得马王……,686.165,e806690a,e806690a,2,2
我也花了，怎么看不到自己的弹幕,687.68,e91114ee,e91114ee,2,2
2.5,690.9,ae32be6,ae32be6,2,2
来啦来啦,691.076,6466dfe1,6466dfe1,2,2
@承太郎,692.879,c378e838,c378e838,2,2
第一次发弹幕  记录一下,694.864,b005f8db,b005f8db,2,2
大家都是年费会员，说话嚣张点,695.919,93267083,93267083,2,2
路过,699.221,dd6671bf,dd6671bf,2,2
两块五还说什么说，小钱而已,699.469,bfc0b18c,bfc0b18c,2,2
纪念2.5元,699.537,52c2f11e,52c2f11e,2,2
我拿流量看1080+  很舒服,700.263,111c8a7c,111c8a7c,2,2
年费大佬的微笑,700.799,98f10c90,98f10c90,2,2
2.5,700.956,3656a95e,3656a95e,2,2
钱真是好东西,701.481,80212978,80212978,2,2
两块五,702.401,d22dd164,d22dd164,2,2
合影,702.645,f6a652dc,f6a652dc,2,2
2.5到此一游,702.98,b95e38f7,b95e38f7,2,2
充钱的感觉真好,703.581,364abedf,364abedf,2,2
合影,703.619,fc7b9b3d,fc7b9b3d,2,2
2.5，要发个弹幕才行,706.422,ad3eff6a,ad3eff6a,2,2
值钱的弹幕,706.917,739afd63,739afd63,2,2
二块五,707.05,bfc0b18c,bfc0b18c,2,2
2.5元的微笑,710.11,609c5038,609c5038,2,2
2.5B币的弹幕 贵啊,711.071,b2fce5ae,b2fce5ae,2,2
发个弹幕证明存在,711.752,d7312ec8,d7312ec8,2,2
我花钱了嘞,717.035,b5eb9b0d,b5eb9b0d,2,2
2.5,717.177,f807e48d,f807e48d,2,2
加个颜色,717.738,dd6671bf,dd6671bf,2,2
发出土豪的叫声,717.814,b84e03b2,b84e03b2,2,2
哇你们是有多穷，花个两块五还非要炫耀一下,718.977,a2b006b5,a2b006b5,2,2
买了2次的我,719.308,7458408f,7458408f,2,2
小钱,721.109,def3ea7d,def3ea7d,2,2
到此一看,721.217,aeaf5073,aeaf5073,2,2
2.5,721.867,c4f5dc5e,c4f5dc5e,2,2
都是大会员 说话嚣张点,721.878,92059266,92059266,2,2
弹幕测试,722.209,9a44a350,9a44a350,2,2
11111证明自己花过钱,722.402,987f88f,987f88f,2,2
2.5不失礼貌的微笑,722.627,e9010bec,e9010bec,2,2
证明我是会员,722.819,527b06d4,527b06d4,2,2
我存在过。,722.91,36aac4e7,36aac4e7,2,2
留下两块五的足迹,723.247,257959f0,257959f0,2,2
。。，,723.362,ce87e17c,ce87e17c,2,2
卤蛋,725.991,248a1c79,248a1c79,2,2
2.5,726.118,3474bb58,3474bb58,2,2
有人吗，有人嘤一下,726.656,eac1d9c5,eac1d9c5,2,2
2.5呀,726.918,15688cb9,15688cb9,2,2
山林老狼看过了,727.163,5caacc28,5caacc28,2,2
cod8,728.005,395b0f2b,395b0f2b,2,2
俺也一样,728.292,c34547b5,c34547b5,2,2
我来过花了2.5,730.666,4daf2e49,4daf2e49,2,2
俺也一样,730.794,48d96451,48d96451,2,2
建议屏蔽2.5,731.581,1158195c,1158195c,2,2
合影,731.882,937b581e,937b581e,2,2
冒泡一下,731.904,40142f80,40142f80,2,2
年费的微笑too,731.953,2f0100ed,2f0100ed,2,2
嘤,731.989,e91114ee,e91114ee,2,2
5,734.122,3c703da1,3c703da1,2,2
花了5块，总得留下点什么,734.198,7d7ddb4e,7d7ddb4e,2,2
花钱的痕迹,734.546,c51afdc9,c51afdc9,2,2
2.5,734.867,54c6597,54c6597,2,2
都是花了钱的，说话放肆点,735.539,5704e6bb,5704e6bb,2,2
不行了，我也发一个价值五块,736.929,5ecb029d,5ecb029d,2,2
冒个泡,738.118,f59ec621,f59ec621,2,2
留下痕迹,739.127,de2b6abc,de2b6abc,2,2
2.5的微笑,739.435,d842ea55,d842ea55,2,2
3614,739.486,9bfa6101,9bfa6101,2,2
。,741.257,eed1d466,eed1d466,2,2
挡字幕的弹幕真的恶心！逐条举报！,744.376,36427edc,36427edc,2,2
2.5来的,745.68,5704e6bb,5704e6bb,2,2
。。。,745.785,5f79c303,5f79c303,2,2
留下富有的痕迹,746.213,14fccd9a,14fccd9a,2,2
5块钱花了就要来说一说话啦！,746.565,efa1a302,efa1a302,2,2
留下痕迹,747.052,59a668c3,59a668c3,2,2
都是花了钱的，说话嚣张点,750.42,89ecdb32,89ecdb32,2,2
既然花钱了就没理由不发个弹幕,751.167,60ec9ef8,60ec9ef8,2,2
搁这找排面,754.846,823e83da,823e83da,2,2
证明自己来过~,757.562,a6ff6484,a6ff6484,2,2
为了少花两块五我居然充了十七快五,758.839,87ae0793,87ae0793,2,2
价值2.5的弹幕,760.64,3fa18af1,3fa18af1,2,2
弹幕好少,761.223,1ceac49,1ceac49,2,2
2.5B的弹幕,764.316,3f45ea30,3f45ea30,2,2
花钱了,776.091,27229d79,27229d79,2,2
弹幕,835.728,f6a17d85,f6a17d85,2,2
我都不敢多发弹幕，要不然每条弹幕就会贬值,841.53,9779482e,9779482e,2,2
迟来的弹幕,861.036,933437,933437,2,2
直,1095.531,279da79a,279da79a,2,2
直译,1096.733,279da79a,279da79a,2,2
直译,1097.126,279da79a,279da79a,2,2
怎么这么多睿智弹幕,1323.882,78c899c3,78c899c3,2,2
看b站弹幕总是让我想起小学生活2333,1325.291,12817c12,12817c12,2,2
这周日该死,1327.034,b96ae114,b96ae114,2,2
tadayima,1345.91,cc8525cd,cc8525cd,2,2
为什么这儿没人了？,1455.544,d4fc27be,d4fc27be,2,2
o,1459.285,def3ea7d,def3ea7d,2,2
不禁想起了粉红色的回忆,1461.441,38003815,38003815,2,2
杠精怎么那么多,1815.742,90b6934d,90b6934d,2,2
B站字幕真实良心,1858.151,d4ffe092,d4ffe092,2,2
我的身体是剑做成的,1874.323,ed1d4fb,ed1d4fb,2,2
///////////,1878.865,48c14824,48c14824,2,2
。,1904.189,f07f7cfa,f07f7cfa,2,2
。。,1959.035,1669ab65,1669ab65,2,2
？？？,1964.717,ebcd526e,ebcd526e,2,2
给你撒币,2014.046,3dc4d2c4,3dc4d2c4,2,2
傻孩子，拿上钱花5B币就有海王了,2017.591,189e3a70,189e3a70,2,2
暗示投币,2034.521,367415eb,367415eb,2,2
不就投币吗,2041.538,51832c2e,51832c2e,2,2
硬币已投,2043.889,52c2f11e,52c2f11e,2,2
投币了,2046.599,3dd35129,3dd35129,2,2
投了投了，这硬币我还是给的起的,2046.612,cf4ffeca,cf4ffeca,2,2
斗破苍穹出来挨打,2113.767,279da79a,279da79a,2,2
发条弹幕,2123.03,91ff5a99,91ff5a99,2,2
愚人节活动续费大会员的微笑,2128.682,a9bf9465,a9bf9465,2,2
借号的微笑,2158.095,51158b16,51158b16,2,2
2.5还剩2块,2178.963,ed1d4fb,ed1d4fb,2,2
这是爱丽儿+水草吗？,2207.547,808b0da1,808b0da1,2,2
2.5想了半天不知道发什么- -,2208.179,313ea2a7,313ea2a7,2,2
弹幕逐渐消失,2493.609,8a88511,8a88511,2,2
b站这烂糊画质截屏算了吧,2500.466,279da79a,279da79a,2,2
shenz,2630.08,70a6cb78,70a6cb78,2,2
nmsl,3066.526,fdd6e580,fdd6e580,2,2
我有个大胆的想法,3067.927,f675f271,f675f271,2,2
媾,3074.56,c9d3c212,c9d3c212,2,2
Lai,3191.323,e777323c,e777323c,2,2
2.5,3491.833,6f77f8f1,6f77f8f1,2,2
花了2.5但是忘记看了 再看几分钟要到期了233333,3595.857,c9f70415,c9f70415,2,2
2.5没白花啊！！！,3714.093,dfccb391,dfccb391,2,2
我花了5块钱。。。。,3723.926,403850b0,403850b0,2,2
没弹幕,3967.914,6a0b736f,6a0b736f,2,2
不发弹幕，对不起我那2.5,4112.442,2dc3d952,2dc3d952,2,2
2.5的弹幕,4118.662,4c8120cc,4c8120cc,2,2
2.5合照,4120.442,4a03e96a,4a03e96a,2,2
年度会员嚣张的步伐,4220.573,85d7ccff,85d7ccff,2,2
两块五的微笑,4239.667,25819cfe,25819cfe,2,2
。,4421.67,645984ff,645984ff,2,2
2.5的弹幕不能放过，得多发点,4683.914,a44ae64d,a44ae64d,2,2
发个弹幕,4691.608,12ea46b4,12ea46b4,2,2
凎,4692.673,fa9d55e5,fa9d55e5,2,2
毕竟2.5呢。我来，我见，我征服。,4717.507,799f0550,799f0550,2,2
这二块五值了,4901.169,ea963073,ea963073,2,2
投币的是魔鬼吗,5001.177,e1054788,e1054788,2,2
恍恍惚惚哈哈哈 你们这些肝精已经严重让我出戏了 马得二块五耶 严肃点,5530.978,ca92a2a2,ca92a2a2,2,2
完结撒花,5698.64,e996bdcb,e996bdcb,2,2
完结撒花,5699.245,bc78caa1,bc78caa1,2,2
2.5,5984.163,6f77f8f1,6f77f8f1,2,2
的,6379.82,b9e7f07b,b9e7f07b,2,2
前面不有合影啊,6383.089,da134602,da134602,2,2
留下五块钱足迹,6503.942,ec686a55,ec686a55,2,2
真的只要两块五毛钱,6509.098,7eec6b0a,7eec6b0a,2,2
留下足迹,6517.981,7850123d,7850123d,2,2
留下足迹,6529.797,23e3137d,23e3137d,2,2
。,6566.242,38b87f6c,38b87f6c,2,2
2.5,6572.783,60515c60,60515c60,2,2
合影,6586.985,d4fdcbc6,d4fdcbc6,2,2
合影合影✌✌✌,6599.447,b6d62787,b6d62787,2,2
合影——狗子,6603.095,db544672,db544672,2,2
合影留念,6603.463,c0cec9b9,c0cec9b9,2,2
合影留念,6604.947,a0bbecfa,a0bbecfa,2,2
2.5元,6606.66,a444f66,a444f66,2,2
合影,6607.166,21c793aa,21c793aa,2,2
合影,6607.561,7c0f61e,7c0f61e,2,2
2.5块弹幕,6607.577,1bba06a1,1bba06a1,2,2
合影,6607.634,6ff0fe89,6ff0fe89,2,2
合影,6607.711,4.09671E+10,4.09671E+10,2,2
合影！,6607.833,6.77901E+09,6.77901E+09,2,2
合影,6607.936,99364b71,99364b71,2,2
合影,6607.963,bf16dec2,bf16dec2,2,2
合影留念,6608.164,11a2c431,11a2c431,2,2
合影留念,6608.227,3c838344,3c838344,2,2
合影留念 合影留念,6608.227,919abe73,919abe73,2,2
合影,6608.256,3deddc2a,3deddc2a,2,2
合影,6608.355,3721adae,3721adae,2,2
合影留念,6608.435,32d40333,32d40333,2,2
合影留念,6608.474,21ba6c9d,21ba6c9d,2,2
合影,6608.538,bc78caa1,bc78caa1,2,2
合影留念,6608.579,d9f92ba,d9f92ba,2,2
合影,6608.704,eac1d9c5,eac1d9c5,2,2
合影,6608.928,9e7ce44d,9e7ce44d,2,2
合影留念,6608.942,ad69c961,ad69c961,2,2
